## Processor_Batch_Timeout_Trigger_Rate
ラベル: instance=otel-collector:8888, job=otel-collector-self, otel_scope_name=go.opentelemetry.io/collector/processor/batchprocessor, processor=batch
説明: Batch Processor: タイムアウトトリガー送信レート
クエリ: rate(otelcol_processor_batch_timeout_trigger_send_total{job="otel-collector-self"}[1m])
単位: ops

時間, 値, フォーマット済み
------------------------------------------------------------
2026-03-27 18:14:33, 0, 0.00/s
2026-03-27 18:14:48, 0.045625, 0.05/s
2026-03-27 18:15:03, 0.10089285714285715, 0.10/s
2026-03-27 18:15:18, 0.1, 0.10/s
2026-03-27 18:15:33, 0.12727272727272726, 0.13/s
2026-03-27 18:15:48, 0.09090909090909091, 0.09/s
2026-03-27 18:16:03, 0.09090909090909091, 0.09/s
2026-03-27 18:16:18, 0.12727272727272726, 0.13/s
2026-03-27 18:16:33, 0.10909090909090909, 0.11/s
2026-03-27 18:16:48, 0.09090909090909091, 0.09/s
2026-03-27 18:17:03, 0.12727272727272726, 0.13/s
2026-03-27 18:17:18, 0.12727272727272726, 0.13/s
2026-03-27 18:17:33, 0.12727272727272726, 0.13/s
2026-03-27 18:17:48, 0.10909090909090909, 0.11/s
2026-03-27 18:18:03, 0.10909090909090909, 0.11/s
2026-03-27 18:18:18, 0.10909090909090909, 0.11/s
2026-03-27 18:18:33, 0.12727272727272726, 0.13/s
2026-03-27 18:18:48, 0.12727272727272726, 0.13/s
2026-03-27 18:19:03, 0.12727272727272726, 0.13/s
2026-03-27 18:19:18, 0.12727272727272726, 0.13/s
2026-03-27 18:19:33, 0.09090909090909091, 0.09/s
2026-03-27 18:19:48, 0.10909090909090909, 0.11/s
2026-03-27 18:20:03, 0.09090909090909091, 0.09/s
2026-03-27 18:20:18, 0.10909090909090909, 0.11/s
2026-03-27 18:20:33, 0.12727272727272726, 0.13/s
2026-03-27 18:20:48, 0.12727272727272726, 0.13/s
2026-03-27 18:21:03, 0.10909090909090909, 0.11/s
2026-03-27 18:21:18, 0.14545454545454545, 0.15/s
2026-03-27 18:21:33, 0.10909090909090909, 0.11/s
2026-03-27 18:21:48, 0.14545454545454545, 0.15/s
2026-03-27 18:22:03, 0.14545454545454545, 0.15/s
2026-03-27 18:22:18, 0.12727272727272726, 0.13/s
2026-03-27 18:22:33, 0.10909090909090909, 0.11/s
2026-03-27 18:22:48, 0.09090909090909091, 0.09/s
2026-03-27 18:23:03, 0.09090909090909091, 0.09/s
2026-03-27 18:23:18, 0.07272727272727272, 0.07/s
2026-03-27 18:23:33, 0.10909090909090909, 0.11/s
2026-03-27 18:23:48, 0.10909090909090909, 0.11/s
2026-03-27 18:24:03, 0.10909090909090909, 0.11/s
2026-03-27 18:24:18, 0.10909090909090909, 0.11/s
2026-03-27 18:24:33, 0.07272727272727272, 0.07/s
2026-03-27 18:24:48, 0.03636363636363636, 0.04/s
2026-03-27 18:25:03, 0.01818181818181818, 0.02/s
2026-03-27 18:25:18, 0, 0.00/s
