## Processor_Batch_Timeout_Trigger_Rate
ラベル: instance=otel-collector:8888, job=otel-collector-self, otel_scope_name=go.opentelemetry.io/collector/processor/batchprocessor, processor=batch
説明: Batch Processor: タイムアウトトリガー送信レート
クエリ: rate(otelcol_processor_batch_timeout_trigger_send_total{job="otel-collector-self"}[1m])
単位: ops

時間, 値, フォーマット済み
------------------------------------------------------------
2026-03-23 14:41:34, 0.02270376790979538, 0.02/s
2026-03-23 14:41:49, 0.059055325910616255, 0.06/s
2026-03-23 14:42:04, 0.09339468585435073, 0.09/s
2026-03-23 14:42:19, 0.09090909090909091, 0.09/s
2026-03-23 14:42:34, 0.07272727272727272, 0.07/s
2026-03-23 14:42:49, 0.10909090909090909, 0.11/s
2026-03-23 14:43:04, 0.10909090909090909, 0.11/s
2026-03-23 14:43:19, 0.12727272727272726, 0.13/s
2026-03-23 14:43:34, 0.12727735554020148, 0.13/s
2026-03-23 14:43:49, 0.14545454545454545, 0.15/s
2026-03-23 14:44:04, 0.12727272727272726, 0.13/s
2026-03-23 14:44:19, 0.14545454545454545, 0.15/s
2026-03-23 14:44:34, 0.10909685982871793, 0.11/s
2026-03-23 14:44:49, 0.09090909090909091, 0.09/s
2026-03-23 14:45:04, 0.10908694229300753, 0.11/s
2026-03-23 14:45:19, 0.07272727272727272, 0.07/s
2026-03-23 14:45:34, 0.09091239681442961, 0.09/s
2026-03-23 14:45:49, 0.12727272727272726, 0.13/s
2026-03-23 14:46:04, 0.10908694229300753, 0.11/s
2026-03-23 14:46:19, 0.12727272727272726, 0.13/s
2026-03-23 14:46:34, 0.10909090909090909, 0.11/s
2026-03-23 14:46:49, 0.07272727272727272, 0.07/s
2026-03-23 14:47:04, 0.09090578524417295, 0.09/s
2026-03-23 14:47:19, 0.10909487617731554, 0.11/s
2026-03-23 14:47:34, 0.12727735554020148, 0.13/s
2026-03-23 14:47:49, 0.12727272727272726, 0.13/s
2026-03-23 14:48:04, 0.10909090909090909, 0.11/s
2026-03-23 14:48:19, 0.10909090909090909, 0.11/s
2026-03-23 14:48:34, 0.12727272727272726, 0.13/s
2026-03-23 14:48:49, 0.12726809934184213, 0.13/s
2026-03-23 14:49:04, 0.12727272727272726, 0.13/s
2026-03-23 14:49:19, 0.12727735554020148, 0.13/s
2026-03-23 14:49:34, 0.12727272727272726, 0.13/s
2026-03-23 14:49:49, 0.09090909090909091, 0.09/s
2026-03-23 14:50:04, 0.05454545454545454, 0.05/s
2026-03-23 14:50:19, 0.05454545454545454, 0.05/s
2026-03-23 14:50:34, 0.07272727272727272, 0.07/s
2026-03-23 14:50:49, 0.07272727272727272, 0.07/s
2026-03-23 14:51:04, 0.09090909090909091, 0.09/s
2026-03-23 14:51:19, 0.09090909090909091, 0.09/s
2026-03-23 14:51:34, 0.0727299174515437, 0.07/s
2026-03-23 14:51:49, 0.05454545454545454, 0.05/s
2026-03-23 14:52:04, 0.03636231409766918, 0.04/s
2026-03-23 14:52:19, 0, 0.00/s
2026-03-23 14:52:34, 0, 0.00/s
